epoch,train_loss,valid_loss,time
0,3.935026168823242,4.33940315246582,00:01
1,3.5978925228118896,3.231968641281128,00:00
2,3.473289966583252,4.817840099334717,00:00
3,3.623760461807251,3.675584077835083,00:00
4,3.469202756881714,3.3246631622314453,00:00
5,3.326172351837158,2.565986394882202,00:00
6,3.3737378120422363,3.613694906234741,00:00
7,3.3390614986419678,2.9390923976898193,00:00
8,3.2642462253570557,2.741713285446167,00:00
9,3.1729979515075684,2.513934373855591,00:00
10,3.073861598968506,2.27669095993042,00:00
11,2.9745166301727295,1.7051817178726196,00:00
12,2.8297066688537598,3.900240182876587,00:00
13,2.7705914974212646,1.3240629434585571,00:00
14,2.6554534435272217,1.5493279695510864,00:00
15,2.5391852855682373,1.1257097721099854,00:00
16,2.4136102199554443,1.126974105834961,00:00
17,2.296936273574829,0.958347499370575,00:00
18,2.1922812461853027,1.0154308080673218,00:00
19,2.084217071533203,0.9755232930183411,00:00
20,1.9956011772155762,0.9097978472709656,00:00
21,1.8968862295150757,0.9771063923835754,00:00
22,1.8054767847061157,1.0108526945114136,00:00
23,1.7188562154769897,0.960612952709198,00:00
24,1.6394877433776855,0.8990945219993591,00:00
25,1.5712770223617554,0.8732544779777527,00:00
26,1.5048121213912964,0.8696181178092957,00:00
27,1.4437967538833618,0.8710400462150574,00:00
