epoch,train_loss,valid_loss,time
95,0.0480966791510582,0.6454741954803467,00:00
96,0.04696908965706825,0.6298760175704956,00:00
97,0.04550572484731674,0.6466794013977051,00:00
98,0.044582173228263855,0.6753115057945251,00:00
99,0.04326745122671127,0.659526526927948,00:00
100,0.042988371104002,0.6505826115608215,00:00
101,0.04191136360168457,0.6454220414161682,00:00
102,0.04095243662595749,0.6462852358818054,00:00
103,0.0402088537812233,0.652164876461029,00:00
104,0.03951480984687805,0.6600367426872253,00:00
105,0.03895065188407898,0.6791589260101318,00:00
106,0.03852706402540207,0.6640879511833191,00:00
107,0.037878576666116714,0.6580044627189636,00:00
108,0.03737523779273033,0.664216935634613,00:00
109,0.03745622560381889,0.7196820378303528,00:00
110,0.037072744220495224,0.7585242390632629,00:00
111,0.03645913302898407,0.7757372856140137,00:00
112,0.03598948195576668,0.765064001083374,00:00
113,0.03560321405529976,0.7978609204292297,00:00
114,0.03530074283480644,0.8004047870635986,00:00
115,0.0353950560092926,0.7715269923210144,00:00
116,0.034972578287124634,0.7935299873352051,00:00
117,0.03460630029439926,0.7890352606773376,00:00
118,0.03469674661755562,0.7391484379768372,00:00
119,0.03445647656917572,0.7713968753814697,00:00
